split_id,tree,depth,node_id,feature_idx,binned_gain,exact_gain,retention,n_samples_in_node
4,5,2,5,1,300.25301620,300.25300478,1.00000000,5942
4,5,2,6,3,479.75154236,489.10856951,0.98086922,28312
4,6,1,1,18,737.53434070,737.53433808,1.00000000,26682
4,6,1,2,3,523.22360262,523.22353266,1.00000000,29872
4,6,2,3,3,351.21470206,357.18835078,0.98327591,14393
4,6,2,4,3,301.64734837,310.39846532,0.97180683,12289
4,6,2,5,13,318.74261283,318.74257688,1.00000000,18494
4,6,2,6,16,77.64349604,77.64346149,1.00000000,11378
4,7,1,1,13,538.54928684,538.54927775,1.00000000,24780
4,7,1,2,13,382.52124620,382.52132758,0.99999979,31774
4,7,2,3,18,25.84217569,25.84216656,1.00000000,4951
4,7,2,4,18,331.23017038,331.23014594,1.00000000,19829
4,7,2,5,18,212.51024151,212.51024575,0.99999998,20159
4,7,2,6,3,71.53242267,92.58872086,0.77258247,11615
4,8,1,1,0,396.92045576,396.92045064,1.00000000,22300
4,8,1,2,18,404.19308286,404.19307600,1.00000000,34254
4,8,2,3,13,156.90694015,156.90695321,0.99999992,13832
4,8,2,4,3,126.52239941,126.52239773,1.00000000,8468
4,8,2,5,3,56.97241652,58.34357158,0.97649861,2367
4,8,2,6,3,331.68476799,331.68472092,1.00000000,31887
4,9,1,1,18,435.46559242,435.46554760,1.00000000,26682
4,9,1,2,16,328.19252311,328.19248276,1.00000000,29872
4,9,2,3,3,299.48802887,308.63029487,0.97037794,17659
4,9,2,4,3,144.54414344,144.54414707,0.99999997,9023
4,9,2,5,3,202.02777152,202.02775955,1.00000000,20303
4,9,2,6,3,44.09000142,44.08998351,1.00000000,9569
4,10,1,1,18,564.70705168,564.70704068,1.00000000,41170
4,10,1,2,3,101.40196578,118.64615898,0.85465865,15384
4,10,2,3,3,101.45199497,104.43730752,0.97141527,10115
4,10,2,4,3,349.75149628,352.05730694,0.99345047,31055
4,10,2,5,19,13.33003596,13.33003551,1.00000000,1188
4,10,2,6,10,56.65611166,56.65611073,1.00000000,14196
4,11,1,1,16,97.08559854,97.08559859,1.00000000,6583
4,11,1,2,18,419.32197848,419.32196758,1.00000000,49971
4,11,2,3,6,47.47509621,47.47509448,1.00000000,6320
4,11,2,4,20,11.81365248,11.81365280,0.99999997,263
4,11,2,5,13,87.04248723,87.04247759,1.00000000,6839
4,11,2,6,3,338.83799886,338.83800893,0.99999997,43132
4,12,1,1,6,284.55007020,284.55007641,0.99999998,26682
4,12,1,2,20,199.28545793,199.28544134,1.00000000,29872
4,12,2,3,13,203.91574517,203.91575328,0.99999996,24552
4,12,2,4,3,9.43863949,10.91512455,0.86473035,2130
